sno,ID,ProdID,Rating,ReviewCount,Category,Brand,Name,ImageURL,Description,Tags
96,29,48,0,10,"premium, beauty, premium, hair, care, premium, styling, products, hair, styling, products",redken,"Redken Mess Around 10 Disrupting Cream Paste, 1.7 Oz",https://i5.walmartimages.com/asr/ccbff74f-b784-4d2a-8ef4-f32d528144be_1.91ae46b54896bdc5c20ea43e3a960765.jpeg | https://i5.walmartimages.com/asr/713ee997-b8bc-4dc9-ad28-7443e4639897_1.ea74768fad8b66b445b9baab67b15410.jpeg,,"premium, beauty, premium, hair, care, premium, styling, products, hair, styling, products, redken, "
97,1,63640,4.2,499,"health, superfoods, cleanses, superfoods, natural, alternatives",vega,"(2 pack) Vega One All-In-One Plant Based Protein Powder, Chocolate, 1.93 lb, 19 Servings",https://i5.walmartimages.com/asr/0c44cb60-1081-4c4f-a529-82b82600de3e_1.1217876cc912469d44013b17e2a37afd.png | https://i5.walmartimages.com/asr/9ff09980-a3fa-49a1-8f35-45c24abb1c7f_1.ab0484fa3f42704c9cb895b9b1ef569f.jpeg | https://i5.walmartimages.com/asr/ae88e010-1337-4d21-b5db-2ec183b846de_1.0be94025afd60aa839add6d0777c337b.jpeg | https://i5.walmartimages.com/asr/6dbb83c9-05d4-4343-8893-2463522ad75a_1.652db9d8c7847da8f6398eecc87cd64d.jpeg,"real, organic, plant, based, ingredients, vega, organic, shake, harnesses, power, plants, help, supercharge, day, deliciously, enjoy, 20, grams, premium, plant, based, protein, organic, pea, protein, organic, sunflower, seed, protein, organic, pumpkin, seed, organic, 50, daily, value, 8, vitamins, minerals, fiber, ala, antioxidant, vitamins, c, probiotics, 2, billion, bacillus, coagulans, serving, start, day, strong, delicious, flavors, french, vanilla, chocolate, plain, unsweetened, mocha, chocolate, mint, coconut, almond, berry, vega, organic, usda, organic, certified, non, gmo, project, verified, vegan, certified, low, glycemic, gluten, free, dairy, soy, plant, based, protein, powder, chocolate, lb, 19, servings","health, superfoods, cleanses, superfoods, natural, alternatives, vega, real, organic, plant, based, ingredients, vega, organic, shake, harnesses, power, plants, help, supercharge, day, deliciously, enjoy, 20, grams, premium, plant, based, protein, organic, pea, protein, organic, sunflower, seed, protein, organic, pumpkin, seed, organic, 50, daily, value, 8, vitamins, minerals, fiber, ala, antioxidant, vitamins, c, probiotics, 2, billion, bacillus, coagulans, serving, start, day, strong, delicious, flavors, french, vanilla, chocolate, plain, unsweetened, mocha, chocolate, mint, coconut, almond, berry, vega, organic, usda, organic, certified, non, gmo, project, verified, vegan, certified, low, glycemic, gluten, free, dairy, soy, plant, based, protein, powder, chocolate, lb, 19, servings"
98,8,394,4.7,11,"premium, beauty, premium, bath, body, premium, sun, care, sunscreens",dermaflash,"DERMAFLASH DERMAPROTECT Daily Defense Broad Spectrum SPF 50+ Universal Skin Perfecting Tint Sunscreen, Reef Safe, 1.6 Oz",https://i5.walmartimages.com/asr/1de095df-ae24-455d-bba6-dc7b2a8ad69a_1.865f49977e0e8777c973827aaaf00ae3.jpeg,,"premium, beauty, premium, bath, body, premium, sun, care, sunscreens, dermaflash, "
99,2,-2147483648,0,125,"health, lip, care, vaseline",vaseline,"Vaseline Lip Therapy, Advanced Formula Skin Protectant",https://i5.walmartimages.com/asr/fad54675-368a-4967-bb2a-b12fb7b1b421_1.e643e0ae55d6c856bf7d8788a5d7d5a1.jpeg | https://i5.walmartimages.com/asr/c1098746-ad2d-4dee-9fdd-cdbdc8f57b4d_1.49c15e712607799433b4d3d7665a5867.jpeg | https://i5.walmartimages.com/asr/3ed209a2-a4c4-40e0-ab42-9b5c4eb7788b_1.4d8c64f0ab978e97a07106e946d4b755.jpeg,"detailsvaseline, lip, therapytemporarily, protects, helps, relieve, chapped, cracked, skin, lips, helps, protect, drying, effects, wind, cold, external, use, product, eyes, doctor, condition, lasts, 7, days, use, deep, puncture, wounds, animal, bites, burns, reach, children, swallowed, medical, help, contact, poison, control, center, right, lip, therapy, advanced, formula, skin, protectant","health, lip, care, vaseline, vaseline, detailsvaseline, lip, therapytemporarily, protects, helps, relieve, chapped, cracked, skin, lips, helps, protect, drying, effects, wind, cold, external, use, product, eyes, doctor, condition, lasts, 7, days, use, deep, puncture, wounds, animal, bites, burns, reach, children, swallowed, medical, help, contact, poison, control, center, right, lip, therapy, advanced, formula, skin, protectant"
100,11,0,4.9,27,"beauty, makeup, lip, makeup, lipstick, liquid, lipstick","black, radiance","Black Radiance Perfect Tone Matte Lip Crème, Succulent Plum",https://i5.walmartimages.com/asr/a1fdace5-049c-43b8-ae78-7a6d4d17b988.65a14c61c0e633b90a25c02a3ad3e92b.jpeg | https://i5.walmartimages.com/asr/9496d457-c1a2-4a4c-8f97-ef7a18b6e6ce.a299d4c030eed90ce6377d03a6de39e6.jpeg | https://i5.walmartimages.com/asr/6aba17ca-2e2d-409f-a6ea-785e055d4020.179b2cb8308ac54ad9c91b9934ff4f07.jpeg,"black, radiance, perfect, tone, matte, lip, crème, drenches, lips, liquid, luxury, pout, perfecting, lip, crème, amazing, non, tacky, second, skin, lip, color, pigments, blended, creamy, liquid, base, soft, cushiony, feel, long, wearing, lip, crèmes, gals, bag, wear, layered, complement, x000d, perfect, tone, matte, lip, crème, black, radiance, velvety, smooth, matte, lip, color, liquid, form, creamy, mousse, like, texture, feels, soft, light, lips, delivering, bold, intense, color, high, fashion, matte, finish, rich, creamy, lips, dry, creamy, mousse, like, texture, feels, soft, light, lips, delivering, bold, intense, color, high, fashion, matte, finish, pigments, blended, creamy, liquid, base, soft, cushiony, feel, intense, color, pay, moisture, rich, formula, luxurious, finish, lasting, color, soft, brush, applicator","beauty, makeup, lip, makeup, lipstick, liquid, lipstick, black, radiance, black, radiance, perfect, tone, matte, lip, crème, drenches, lips, liquid, luxury, pout, perfecting, lip, crème, amazing, non, tacky, second, skin, lip, color, pigments, blended, creamy, liquid, base, soft, cushiony, feel, long, wearing, lip, crèmes, gals, bag, wear, layered, complement, x000d, perfect, tone, matte, lip, crème, black, radiance, velvety, smooth, matte, lip, color, liquid, form, creamy, mousse, like, texture, feels, soft, light, lips, delivering, bold, intense, color, high, fashion, matte, finish, rich, creamy, lips, dry, creamy, mousse, like, texture, feels, soft, light, lips, delivering, bold, intense, color, high, fashion, matte, finish, pigments, blended, creamy, liquid, base, soft, cushiony, feel, intense, color, pay, moisture, rich, formula, luxurious, finish, lasting, color, soft, brush, applicator"
101,2,-2147483648,5,2,"personal, care, shaving, electric, shavers",philips,"SH30 Replacement Heads for Philips Norelco Electric Shaver Series 1000, 2000, 3000 and S738 Click and Style with 9 Durable Sharp Blade, Easy Cut, 3 Pcs",https://i5.walmartimages.com/asr/16ea5f6b-94ae-4f3a-af6d-e0f221910018_1.e2532110b2a57d94b34210553ea0a9f0.jpeg | https://i5.walmartimages.com/asr/02f35078-16a4-4fec-90e2-5ebbb36cff57_1.01176e0121ac0e80062774d483db7c54.jpeg | https://i5.walmartimages.com/asr/5ea9d33c-678f-4bee-81d4-de8ec3f966c1_1.de872d85acf74a3d92814d0a4ee0538a.jpeg | https://i5.walmartimages.com/asr/b16e9425-8f40-4f84-a244-0acf54e1f59e_1.dcc0d11596bb2299c51ef1c18486321a.jpeg | https://i5.walmartimages.com/asr/a7ba32bc-571e-4bd0-a482-ef927ac13d8c_1.a8c4cb92082dd34cb1f696c04e707a62.jpeg | https://i5.walmartimages.com/asr/b0147230-63ae-40b1-9e5f-904c7bfa80a5_1.2cd03f54dd59b60f570d627a9ddfadc8.jpeg | https://i5.walmartimages.com/asr/14760d61-6d41-46e7-bf6d-871634b68981_1.f50590642f86f95ce0032cf5f1322e27.jpeg,"product, description, sh30, replacement, heads, 9, blades, suitable, philips, norelco, 1000, s1150, s1560, 2000, 3000, s3310, s3560, series, shavers, s738, s526, etc, attention, solution, replacement, heads, pull, hair, try, apply, presure, sure, shaver, close, hair, shave, hair, philips, electric, shaver, charge, maybe, ll, shave, pain, hair, long, d, better, cut, hair, use, electric, shaver, shave, replacement, heads, 9, blades, apply, pressure, shave, whiskers, features, replace, let, shaver, look, new, clean, shaving, use, cleaning, brush, brush, blade, protect, skin, scratching, lift, cut, technology, pull, hair, shave, beard, quick, skin, friendly, sh30, replacement, head, providing, feature, hypoallergenic, makes, blade, cover, replacement, head, gentle, skin, type, removes, facial, fair, smoother, feel, comfortable, smooth, special, designed, blade, cover, smooth, painless, hair, removal, irritation, bumps, 100, inspection, recommended, replace, blade, heads, 3, 6, months, optimal, performance, simple, best, bet, nt, like, shaving, convenient, shaving, needed, want, shave, comfortably, easily, electric, shavers, replacement, heads, good, choice, sh30, replacement, heads, philips, norelco, electric, shaver, series, 1000, 2000, 3000, s738, click, style, 9, durable, sharp, blade, easy, cut, 3, pcs","personal, care, shaving, electric, shavers, philips, product, description, sh30, replacement, heads, 9, blades, suitable, philips, norelco, 1000, s1150, s1560, 2000, 3000, s3310, s3560, series, shavers, s738, s526, etc, attention, solution, replacement, heads, pull, hair, try, apply, presure, sure, shaver, close, hair, shave, hair, philips, electric, shaver, charge, maybe, ll, shave, pain, hair, long, d, better, cut, hair, use, electric, shaver, shave, replacement, heads, 9, blades, apply, pressure, shave, whiskers, features, replace, let, shaver, look, new, clean, shaving, use, cleaning, brush, brush, blade, protect, skin, scratching, lift, cut, technology, pull, hair, shave, beard, quick, skin, friendly, sh30, replacement, head, providing, feature, hypoallergenic, makes, blade, cover, replacement, head, gentle, skin, type, removes, facial, fair, smoother, feel, comfortable, smooth, special, designed, blade, cover, smooth, painless, hair, removal, irritation, bumps, 100, inspection, recommended, replace, blade, heads, 3, 6, months, optimal, performance, simple, best, bet, nt, like, shaving, convenient, shaving, needed, want, shave, comfortably, easily, electric, shavers, replacement, heads, good, choice, sh30, replacement, heads, philips, norelco, electric, shaver, series, 1000, 2000, 3000, s738, click, style, 9, durable, sharp, blade, easy, cut, 3, pcs"
102,4,921,4.6,78,"personal, care, oral, care, dental, floss, dental, floss",dentek,"(3 Pack) DenTek Kids Fun Flossers Wild Fruit with Fluoride Extra Strong Scrubbing Floss, 75 Count",https://i5.walmartimages.com/asr/040d8286-38bb-4e92-9e5a-6d8084ba8a14_1.bee0de5d2e31a6217faf0bc23107ef05.jpeg,"flossing, fun, kids, pack, 75, count, dentek, fun, flossers, wild, fruit, floss, picks, designed, thin, scrubbing, floss, fits, easily, little, teeth, includes, beneficial, fluoride, coating, dentek, picks, help, remove, food, plaque, kids, miss, brushing, aiding, prevention, tooth, decay","personal, care, oral, care, dental, floss, dental, floss, dentek, flossing, fun, kids, pack, 75, count, dentek, fun, flossers, wild, fruit, floss, picks, designed, thin, scrubbing, floss, fits, easily, little, teeth, includes, beneficial, fluoride, coating, dentek, picks, help, remove, food, plaque, kids, miss, brushing, aiding, prevention, tooth, decay"
103,7,-2147483648,0,1720,"beauty, hair, care, hair, care, brands, nexxus",nexxus,NEXXUS Color Assure Shampoo 13.50 oz (Pack of 4),https://i5.walmartimages.com/asr/0cf0b1f0-2908-4a45-89f0-672bc179d36e_1.0c5cd0b5f0509fedff860becdea499e1.jpeg,"pack, 4, pack, 4, upc, 605592110535, nature, earth, united, culvactive, ingredients, water, aqua, sodium, laureth, sulfate, cocamidopropyl, betaine, disodium, laureth, sulfosuccinate, sodium, carboxylate, glycol, distearate, propylene, glycol, cocamide, mea, fragrance, caprylic, capric, glycerides, disodium, edta, linalool, hexyl, cinnamal, benzyl, salicylate, butylphenyl, methylpropional, methylchloroisothiazolinone, methylisothiazolinone, panthenol, hydroxylated, lecithin, hydrolyzed, collagen, distearate, urtica, dioica, nettle, extract, polysorbate, 60, stearic, acid, palmitic, acid, myristic, acid, guar, hydroxypropyltrimonium, chloride, yeast, extract, faex, triticum, vulgare, wheat, flour, lipids, persea, gratissima, avocado, oil, tetrahexyldecyl, ascorbate, glycine, soja, soybean, sterols, alpha, glucan, oligosaccharide, ceramide, 3, ethylhexyl, methoxycinnamate, butyl, methoxydibenzoylmethane, tocopheryl, acetate, citric, acidapply, shampoo, damp, hair, massage, hair, scalp, rinse, lukewarm, water, follow, color, ensure, replenishing, color, care, conditioner, avoid, contact, eyes, cause, eye, irritation, case, contact, flush, thoroughly, enhanced, formula, contains, blend, vitamin, uv, protectors, gently, remove, dulling, build, hair, vibrant, start, nexxus, replenishing, color, care, hair, care, products, nurture, protect, color, treated, hair, leaving, ravishingly, radiant, brilliant, shine, fortified, exclusive, nexxusphere, time, released, technology, containing, nutrients, antioxidants, uv, protectors, experience, nexxus, luxury, scientifically, developed, salon, proven, tested, animals","beauty, hair, care, hair, care, brands, nexxus, nexxus, pack, 4, pack, 4, upc, 605592110535, nature, earth, united, culvactive, ingredients, water, aqua, sodium, laureth, sulfate, cocamidopropyl, betaine, disodium, laureth, sulfosuccinate, sodium, carboxylate, glycol, distearate, propylene, glycol, cocamide, mea, fragrance, caprylic, capric, glycerides, disodium, edta, linalool, hexyl, cinnamal, benzyl, salicylate, butylphenyl, methylpropional, methylchloroisothiazolinone, methylisothiazolinone, panthenol, hydroxylated, lecithin, hydrolyzed, collagen, distearate, urtica, dioica, nettle, extract, polysorbate, 60, stearic, acid, palmitic, acid, myristic, acid, guar, hydroxypropyltrimonium, chloride, yeast, extract, faex, triticum, vulgare, wheat, flour, lipids, persea, gratissima, avocado, oil, tetrahexyldecyl, ascorbate, glycine, soja, soybean, sterols, alpha, glucan, oligosaccharide, ceramide, 3, ethylhexyl, methoxycinnamate, butyl, methoxydibenzoylmethane, tocopheryl, acetate, citric, acidapply, shampoo, damp, hair, massage, hair, scalp, rinse, lukewarm, water, follow, color, ensure, replenishing, color, care, conditioner, avoid, contact, eyes, cause, eye, irritation, case, contact, flush, thoroughly, enhanced, formula, contains, blend, vitamin, uv, protectors, gently, remove, dulling, build, hair, vibrant, start, nexxus, replenishing, color, care, hair, care, products, nurture, protect, color, treated, hair, leaving, ravishingly, radiant, brilliant, shine, fortified, exclusive, nexxusphere, time, released, technology, containing, nutrients, antioxidants, uv, protectors, experience, nexxus, luxury, scientifically, developed, salon, proven, tested, animals"
104,2,60105,4.9,10,"personal, care, bath, body, loofahs, bath, sponges, accessories",wrapables,"Wrapables Stylish Double Layer Waterproof Shower Caps (Set of 4), Retro Floral",https://i5.walmartimages.com/asr/414676e2-c93f-4a15-9d79-bfe12bbdec3b_1.b2de0bd73a22cd2f77347b8e922bf9e6.jpeg | https://i5.walmartimages.com/asr/c76a85da-2699-47ed-8406-f5eebeacf988_1.1dfb4f7258284a21c41838276768395e.jpeg | https://i5.walmartimages.com/asr/dcb7b642-ccaf-4a56-99c2-4c8373353dff_1.8c958b7365c88b766d38e766fc8e2b33.jpeg | https://i5.walmartimages.com/asr/3203e003-42d6-4c77-aaeb-e4944642467c_1.2f6bc46b8c8dd957db994a27d4b293c5.jpeg | https://i5.walmartimages.com/asr/3d2b941d-06b4-43ab-8ba5-6a4d9c64ac7e_1.3eaf46e699e4e0a8f8e47263becc33d0.jpeg | https://i5.walmartimages.com/asr/9d2261c8-0481-4121-9f97-4cc2ab69085f_1.0cec4d81925ee31dc155356862bc58a8.jpeg | https://i5.walmartimages.com/asr/85b506f3-00e1-4b30-b7a2-58d88e294a59_1.0349a2034780854d8e60c105294f9da8.jpeg | https://i5.walmartimages.com/asr/c9082c41-83c0-4059-816e-ceea17d5303b_1.37e88bbb4d7f4e3a049a33e36278afe6.jpeg,"pamper, colorful, shower, caps, perfect, spa, accessory, bath, beauty, needs, shower, caps, hair, dry, waterproof, peva, stylish, outer, layer, bathing, showering, elastic, band, allows, caps, comfortably, fit, head, hair, sizes, wear, caps, hair, place, sleep, sold, set, 4, consists, layers, stylish, outside, layer, satin, polyester, inner, waterproof, layer, peva, great, keeping, hair, dry, showering, bathing, spas, facials, protecting, hair, treatments, dimensions, 11, 12, inch, diameter, material, peva, polyethylene, vinyl, acetate, satin, polyester, microfiber","personal, care, bath, body, loofahs, bath, sponges, accessories, wrapables, pamper, colorful, shower, caps, perfect, spa, accessory, bath, beauty, needs, shower, caps, hair, dry, waterproof, peva, stylish, outer, layer, bathing, showering, elastic, band, allows, caps, comfortably, fit, head, hair, sizes, wear, caps, hair, place, sleep, sold, set, 4, consists, layers, stylish, outside, layer, satin, polyester, inner, waterproof, layer, peva, great, keeping, hair, dry, showering, bathing, spas, facials, protecting, hair, treatments, dimensions, 11, 12, inch, diameter, material, peva, polyethylene, vinyl, acetate, satin, polyester, microfiber"
105,2324,59758,0,1038,"beauty, makeup, lip",covergirl,"COVERGIRL Outlast All-Day Moisturizing Lip Color, 507 Ever Red-dy, 0.13 oz",https://i5.walmartimages.com/asr/d7c1969e-7cf6-4427-a97b-271d78f0ced8_1.4d5f370d5cd7762637832263f1c8d1d0.jpeg | https://i5.walmartimages.com/asr/702c221c-ca9c-4d6a-a525-d3c7de231055.ebf885719c6c9619c3267d86f0e110ae.jpeg | https://i5.walmartimages.com/asr/5eafa506-1a71-4b36-8f56-b61c8f4b73e1.ef01eceab763d99b193565d70f0719c4.jpeg | https://i5.walmartimages.com/asr/3b28b3dd-b3c4-46b3-97a5-2f780081e43f_1.ff1f8fc9d017eaf518efcff12ea7f492.jpeg | https://i5.walmartimages.com/asr/0a4601f6-4217-4e3e-ba40-ee914594541f.8be6fcc2d08af4a2bfe56d9411b0023a.jpeg | https://i5.walmartimages.com/asr/4f35d072-4efc-4b64-ab83-ab084fb4dbe1.f990cb9665b1631a699c8bed19127b07.jpeg | https://i5.walmartimages.com/asr/63237eff-544f-4795-8c68-92a288f127b6.1a9791201dc87fdd22a5df40de85d6e8.jpeg | https://i5.walmartimages.com/asr/2662cafb-df20-4d28-8fcc-bffebac4e1e9.dab37f8cf4f5dd5f8d1f6856db7b9ccc.jpeg | https://i5.walmartimages.com/asr/30d52a08-1689-461f-aae8-fd72e19bca19.a7221e011fbdd5e45ddaea727f8168b4.jpeg,"need, long, wear, lip, color, lasts, advanced, formula, lip, color, topcoat, boasts, resilient, brilliant, coverage, color, shine, gives, 24, hours, color, stays, true, best, 2, steps, outlasts, long, lasting, lipstick, color, topcoat, kiss, proof, food, proof, transfer, resistant, color, lip, stick, lasts, 24, hours, provides, instant, moisture, long, wear, lip, color, lasts, advanced, formula, lip, color, topcoat, boasts, resilient, brilliant, coverage, color, shine, gives, 24, hours, color, stays, true, best, 2, steps, outlasts, long, lasting, lip, color, topcoat, kiss, proof, food, proof, transfer, resistant, color, lasts, 24, hours, provides, instant, moisture, lip","beauty, makeup, lip, covergirl, need, long, wear, lip, color, lasts, advanced, formula, lip, color, topcoat, boasts, resilient, brilliant, coverage, color, shine, gives, 24, hours, color, stays, true, best, 2, steps, outlasts, long, lasting, lipstick, color, topcoat, kiss, proof, food, proof, transfer, resistant, color, lip, stick, lasts, 24, hours, provides, instant, moisture, long, wear, lip, color, lasts, advanced, formula, lip, color, topcoat, boasts, resilient, brilliant, coverage, color, shine, gives, 24, hours, color, stays, true, best, 2, steps, outlasts, long, lasting, lip, color, topcoat, kiss, proof, food, proof, transfer, resistant, color, lasts, 24, hours, provides, instant, moisture, lip"
106,0,0,0,7,"household, essentials, bathroom, bathroom, cleaners",watkins,J.R. Watkins Tub and Tile Cleaner Spray Orange Scent,https://i5.walmartimages.com/asr/29e66b1a-78b7-4ae0-9042-f0b07774cc70.a30714e78fe7c1d4edb641ee6a8b0a57.jpeg | https://i5.walmartimages.com/asr/255a91ff-fa85-44e4-bd43-9e76daa8965c_1.dbba1fd592b9c29bc284424685689ace.jpeg,"natural, cleaning, goal, reach, watkins, sparkling, tub, tile, shower, fixtures, lingering, citrus, scent, use, watkins, tub, tile, cleaner, spray, 24, fl, oz, trigger, sprayer, bottle, tackles, tough, water, stains, soap, scum, ease, natural, solution, phosphate, free, works, great, people, sensitive, skin, ammonia, free, bleach, free, dye, free, sodium, lauryl, sulfate, free, safe, septic, systems, environmentally, friendly, watkins, tub, tile, cleaner, spray, citrus, 24, fl, oz","household, essentials, bathroom, bathroom, cleaners, watkins, natural, cleaning, goal, reach, watkins, sparkling, tub, tile, shower, fixtures, lingering, citrus, scent, use, watkins, tub, tile, cleaner, spray, 24, fl, oz, trigger, sprayer, bottle, tackles, tough, water, stains, soap, scum, ease, natural, solution, phosphate, free, works, great, people, sensitive, skin, ammonia, free, bleach, free, dye, free, sodium, lauryl, sulfate, free, safe, septic, systems, environmentally, friendly, watkins, tub, tile, cleaner, spray, citrus, 24, fl, oz"
107,51,605,4.5,67,"baby, diapering, baby, skin, care, grooming",babyganics,"Babyganics Mineral-Based Sunscreen Lotion, SPF 50, 6 fl oz",https://i5.walmartimages.com/asr/120d23ac-1392-4911-ad8a-df7c7bb94503_1.3c0ab623df3830ccb7f2c11b67ef65be.jpeg | https://i5.walmartimages.com/asr/83d27526-1c6a-448c-8988-57394a17603a_1.c48f778923d717ffb5bb5ff29e1fb253.jpeg | https://i5.walmartimages.com/asr/ef73b072-bfb9-4b8e-adc3-b3c9ddff77b7_1.1b710ac5d1f28eb0c513e5cd678acb07.jpeg | https://i5.walmartimages.com/asr/fe33f2e0-5966-4f21-95fa-6c88f24e02be_1.92d0ae342cb805b73fde4201df32aacf.jpeg | https://i5.walmartimages.com/asr/a582a727-9806-46ec-83f0-db42e71ecbed_1.493ab39667a06489ec9e19437eeaedf5.jpeg | https://i5.walmartimages.com/asr/53c3e550-2cd8-460c-9347-9bf91b49f6e4_1.2fdee8da972f77a0a542e051fbb74f79.jpeg,"babys, world, got, little, bigger, big, wide, world, baby, wants, spf, 50, formulas, provide, broad, spectrum, uva, uvb, protection, glides, smooth, effortless, application, non, allergenic, tear, free, baby, suns, gon, na, shine, formulated, paba, phthalates, parabens, fragrances, nano, particles, formulated, neonourish, seed, oil, blend, blend, tomato, sunflower, cranberry, black, cumin, raspberry, seed, oils, formulated, plant, derived, certified, organic, ingredients, perfect, high, exposure, areas, targeted, protection, broad, spectrum, spf, 50, uva, uvb, protection, water, resistant, 80, minutes, tear, free, non, allergenic","baby, diapering, baby, skin, care, grooming, babyganics, babys, world, got, little, bigger, big, wide, world, baby, wants, spf, 50, formulas, provide, broad, spectrum, uva, uvb, protection, glides, smooth, effortless, application, non, allergenic, tear, free, baby, suns, gon, na, shine, formulated, paba, phthalates, parabens, fragrances, nano, particles, formulated, neonourish, seed, oil, blend, blend, tomato, sunflower, cranberry, black, cumin, raspberry, seed, oils, formulated, plant, derived, certified, organic, ingredients, perfect, high, exposure, areas, targeted, protection, broad, spectrum, spf, 50, uva, uvb, protection, water, resistant, 80, minutes, tear, free, non, allergenic"
108,392,13,3,1,"premium, beauty, premium, makeup, premium, nail, polish, care, premium, nail, kits",opi,OPI Nail Dipping Powder Perfection Combo - Liquid Set + Im Not Really a Waitress H08,https://i5.walmartimages.com/asr/ef1607ee-5bdb-4837-bb1d-99ef2bd2096f.49d4f8e43a1ff852ae6fcba3849e0eff.jpeg,,"premium, beauty, premium, makeup, premium, nail, polish, care, premium, nail, kits, opi, "
109,2,56,0,1069,"beauty, makeup, eye, makeup, eye, makeup, brands, covergirl, eye, makeup",covergirl,"COVERGIRL TruNaked Eyeshadow Palette, 845 Sunsets",https://i5.walmartimages.com/asr/2e155c93-10c4-4c89-974c-d0ab735bd48f_1.37b029a68b788a7fa03a06f211fa648c.jpeg | https://i5.walmartimages.com/asr/b95094d6-1e5d-45ce-8fe9-b9916d684f50_1.8d28dca89901ee411f591c929cc14425.jpeg | https://i5.walmartimages.com/asr/22b25c70-efa2-43b5-bc0c-32be19cf169e_2.452d0d0be0007954001a767d3ec0f707.jpeg,"discover, covergirls, trunaked, eyeshadow, palettes, sensorial, shadow, experience, trunaked, eyeshadow, palettes, feature, universally, flattering, expertly, matched, shades, blended, endless, possibilities, shadow, palette, comes, 8, highly, pigmented, shades, matte, shimmer, finishes, covergirl, trunaked, eye, shadow, palette, sunsets, 830, eyeshadow, palettes, feature, universally, flattering, expertly, matched, shades, blended, endless, possibilities, shadow, palette, comes, 8, highly, pigmented, shades, matte, shimmer, finishes","beauty, makeup, eye, makeup, eye, makeup, brands, covergirl, eye, makeup, covergirl, discover, covergirls, trunaked, eyeshadow, palettes, sensorial, shadow, experience, trunaked, eyeshadow, palettes, feature, universally, flattering, expertly, matched, shades, blended, endless, possibilities, shadow, palette, comes, 8, highly, pigmented, shades, matte, shimmer, finishes, covergirl, trunaked, eye, shadow, palette, sunsets, 830, eyeshadow, palettes, feature, universally, flattering, expertly, matched, shades, blended, endless, possibilities, shadow, palette, comes, 8, highly, pigmented, shades, matte, shimmer, finishes"
110,80,2,0,23,"health, aromatherapy, essential, oils, essential, oils",,"NOW Foods 100% Pure Eucalyptus Oil, 2 Fl Oz",https://i5.walmartimages.com/asr/e20a3058-4657-42b8-9ab7-4df3b7d9bb4d_1.9ff4301fe09b422cb8b653223bf77b07.jpeg | https://i5.walmartimages.com/asr/6e957513-d2a8-43a5-b59b-af2047d1532f_1.92e0e36cfc63e819181c727ae0a58e58.jpeg,"aroma, strong, aromatic, camphoraceous, benefits, revitalizing, invigorating, clarifying, try, recipe, eucalyptus, oil, view, recipes, suggested, use, aromatherapy, use, uses, carefully, dilute, carrier, oil, jojoba, grapeseed, olive, almond, oil, prior, use, consult, essential, oil, book, professional, reference, source, suggested, dilution, ratios, ingredients, pure, eucalyptus, oil, natural, essential, oils, highly, concentrated, care, caution, reach, children, avoid, contact, eyes, pregnant, lactating, consult, practitioner, internal, use, mental, focus, blend, add, 3, drops, eucalyptus, oil, 2, drops, peppermint, oil, tangerine, oil, diffuser, enjoy, extraction, method, steam, distilled, leaves, small, branches, purity, tested, quality, foods, 100, pure, eucalyptus, oil, 2, fl, oz","health, aromatherapy, essential, oils, essential, oils, , aroma, strong, aromatic, camphoraceous, benefits, revitalizing, invigorating, clarifying, try, recipe, eucalyptus, oil, view, recipes, suggested, use, aromatherapy, use, uses, carefully, dilute, carrier, oil, jojoba, grapeseed, olive, almond, oil, prior, use, consult, essential, oil, book, professional, reference, source, suggested, dilution, ratios, ingredients, pure, eucalyptus, oil, natural, essential, oils, highly, concentrated, care, caution, reach, children, avoid, contact, eyes, pregnant, lactating, consult, practitioner, internal, use, mental, focus, blend, add, 3, drops, eucalyptus, oil, 2, drops, peppermint, oil, tangerine, oil, diffuser, enjoy, extraction, method, steam, distilled, leaves, small, branches, purity, tested, quality, foods, 100, pure, eucalyptus, oil, 2, fl, oz"
